,Metric,Type
Gene_147,-0.2360187747596538,LUAD
Gene_148,0.0573014796225579,LUAD
Gene_149,0.1465593679180901,LUAD
Gene_150,-0.1029581321075797,LUAD
Gene_151,0.1927774823263728,LUAD
Gene_152,-0.0429380062224323,LUAD
Gene_153,-0.0717797561544212,LUAD
Gene_154,-0.1175135220383952,LUAD
Gene_155,0.0308084636586481,LUAD
Gene_156,0.0758860620304088,LUAD
Gene_157,0.0751740908133293,LUAD
Gene_0,0.0313822519362192,LGG
Gene_1,-0.3719926856501218,LGG
Gene_2,-0.2591642462015262,LGG
Gene_3,-0.0922050686033644,LGG
Gene_4,-0.0275690566794109,LGG
Gene_5,0.0295980792437723,LGG
Gene_6,-0.1762556292590161,LGG
Gene_7,-0.0593759249185072,LGG
Gene_8,-0.3857219251348597,LGG
Gene_9,-0.1337283460516897,LGG
Gene_10,-0.4581237270844976,LGG
Gene_11,-0.0919284901620813,LGG
Gene_12,0.2438894011984637,LGG
Gene_13,-0.3549627249946697,LGG
Gene_14,0.1126432129296782,LGG
Gene_15,-0.0964559486024091,LGG
Gene_16,-0.155689663725903,LGG
Gene_17,-0.3365816980912829,LGG
Gene_18,-0.3618470243537039,LGG
Gene_19,-0.1642200134746563,LGG
Gene_20,0.1679213391816694,LGG
Gene_21,-0.1183912175344625,LGG
Gene_22,-0.0092355633963416,LGG
Gene_23,0.0445414383351038,LGG
Gene_24,0.3956375734374751,LGG
Gene_25,-0.2371033404496437,LGG
Gene_26,-0.4583769064214117,LGG
Gene_27,-0.0762888374577465,LGG
Gene_28,-0.3034954250376536,LGG
Gene_29,-0.1758687418807078,LGG
Gene_30,-0.2287528034815009,LGG
Gene_31,0.0981529381440576,LGG
Gene_32,-0.4319099307453753,LGG
Gene_33,-0.3245512614533233,LGG
Gene_34,0.1178369366714581,LGG
Gene_35,0.1972860827707607,LGG
Gene_36,0.3278707854227135,LGG
Gene_37,0.1110380357959191,LGG
Gene_38,-0.413324780140569,LGG
Gene_39,0.3312854731610233,LGG
Gene_40,-0.1383156857407382,LGG
Gene_41,-0.2387114175577055,LGG
Gene_42,-0.2723983794429617,LGG
Gene_43,-0.1610551882206252,LGG
Gene_44,0.016979317555024,LGG
Gene_45,-0.5709779600952235,LGG
Gene_46,0.3543012793172663,LGG
Gene_47,-0.0688973462210957,LGG
Gene_48,-0.1900848060398098,LGG
Gene_49,-0.2961619277885349,LGG
Gene_50,0.0710051305072643,LGG
Gene_51,-0.2340711330134109,LGG
Gene_52,0.2304851599472511,LGG
Gene_53,0.1695833594274137,LGG
Gene_54,-0.2650914664426831,LGG
Gene_55,0.192054381191993,LGG
Gene_56,0.2896687729767072,LGG
Gene_57,-0.4723851771502712,LGG
Gene_58,0.1622108691673863,LGG
Gene_59,-0.130847815643297,LGG
Gene_60,-0.1791157631963303,LGG
Gene_61,-0.2379013662505245,LGG
Gene_62,0.4476214514009654,LGG
Gene_63,-0.4276709866188197,LGG
Gene_64,0.3241012550683469,LGG
Gene_65,0.3721373259688554,LGG
Gene_66,-0.1087234552409664,LGG
Gene_67,0.326049112858676,LGG
Gene_68,0.0781340930351209,LGG
Gene_69,-0.478925393925533,LGG
Gene_70,0.3456220851389083,LGG
Gene_71,-0.0031494768823754,LGG
Gene_72,0.0735231628286529,LGG
Gene_73,-0.1599173431721199,LGG
Gene_74,0.4031724131644608,LGG
Gene_75,-0.2814785526206125,LGG
Gene_76,-0.4732961774269723,LGG
Gene_77,-0.177603059942884,LGG
Gene_78,-0.2154743477147366,LGG
Gene_79,0.3900932152692098,LGG
Gene_80,-0.1473042837704814,LGG
Gene_81,-0.1649213073162161,LGG
Gene_82,0.2172647166741539,LGG
Gene_83,-0.0991662993643863,LGG
Gene_84,-0.4256671325560829,LGG
Gene_85,-0.1508086065460673,LGG
Gene_86,0.264243397102917,LGG
Gene_87,-0.2275902323481876,LGG
Gene_88,0.3180740854608893,LGG
Gene_89,-0.3061621446060906,LGG
Gene_90,-0.1336419089194316,LGG
Gene_91,-0.0197247103313474,LGG
Gene_92,0.2674335853132523,LGG
Gene_93,0.3121966335805281,LGG
Gene_94,-0.1559092711025021,LGG
Gene_95,-0.2702700646961599,LGG
Gene_96,-0.2095737384528003,LGG
Gene_97,-0.2123580459371241,LGG
Gene_98,0.0213741973034047,LGG
Gene_99,0.1794129822299386,LGG
Gene_100,-0.0711764022730584,LGG
Gene_101,-0.0662213152316234,LGG
Gene_102,-0.0703245609367049,LGG
Gene_103,-0.1167218217430271,LGG
Gene_104,-0.1856553120424715,LGG
Gene_105,0.0412717108567463,LGG
Gene_106,-0.432262175884736,LGG
Gene_107,-0.05617635827829,LGG
Gene_108,0.2957099149520881,LGG
Gene_109,-0.192909238801175,LGG
Gene_110,0.0598269140581679,LGG
Gene_111,-0.3212461068794272,LGG
Gene_112,-0.4339383258422879,LGG
Gene_113,0.1562205014828858,LGG
Gene_114,-0.2331762325731478,LGG
Gene_115,-0.2483946241588672,LGG
Gene_116,-0.088013342922477,LGG
Gene_117,0.3034969862355463,LGG
Gene_118,0.1609642838765326,LGG
Gene_119,0.1408609000302358,LGG
Gene_120,-0.1207052005097971,LGG
Gene_121,-0.0235834792152586,LGG
Gene_122,0.1479477988585245,LGG
Gene_123,-0.1753838072035918,LGG
Gene_124,0.062200882447809,LGG
Gene_125,0.4677255232433104,LGG
Gene_126,-0.4957036336820007,LGG
Gene_127,-0.1839272326354438,LGG
Gene_128,-0.2047939093469004,LGG
Gene_129,0.0544699003446716,LGG
Gene_130,-0.024982035750477,LGG
Gene_131,-0.0532900798955629,LGG
Gene_132,-0.0642812280700087,LGG
Gene_133,-0.0224394212261456,LGG
Gene_134,0.0316240221769481,LGG
Gene_135,0.2000877026112836,LGG
Gene_136,-0.3885898121701896,LGG
Gene_137,0.3702213495903766,LGG
Gene_138,0.0059991863372435,LGG
Gene_139,0.2719463786443245,LGG
Gene_140,0.4847229556272237,LGG
Gene_141,-0.1152307595163805,LGG
Gene_142,-0.4472323946788761,LGG
Gene_143,-0.0606303929958197,LGG
Gene_144,0.1957724023264969,LGG
Gene_145,0.2364350218227551,LGG
Gene_146,-0.1958424731555538,LGG
Gene_147,-0.0039393715210019,LGG
Gene_148,0.1022130733274451,LGG
Gene_149,0.085445002951193,LGG
Gene_150,-0.1965747878439048,LGG
Gene_151,0.4708820321134351,LGG
Gene_152,0.033994354990983,LGG
Gene_153,-0.1685990617964223,LGG
Gene_154,-0.0438206724824615,LGG
Gene_155,-0.2924724937861658,LGG
Gene_156,-0.0184417756102514,LGG
Gene_157,0.009956336154833,LGG
Gene_0,0.2244452842188505,GBM
Gene_1,-0.0112525729755992,GBM
Gene_2,-0.0029025052568245,GBM
Gene_3,0.0587331714340927,GBM
Gene_4,-0.5131831439563869,GBM
Gene_5,-9.618920966502216e-05,GBM
Gene_6,-0.4421454027398696,GBM
Gene_7,0.070127228608059,GBM
Gene_8,-0.1562670381273943,GBM
Gene_9,-0.0546167657045291,GBM
Gene_10,-0.2049086192214847,GBM
Gene_11,0.1594595964404306,GBM
Gene_12,0.3159066540669512,GBM
Gene_13,-0.087377046699433,GBM
Gene_14,0.0762183622439808,GBM
Gene_15,-0.4447785942317186,GBM
Gene_16,-0.1130556373165987,GBM
Gene_17,-0.438656824154496,GBM
Gene_18,-0.0640227033227852,GBM
Gene_19,-0.3103993977725067,GBM
Gene_20,0.032483952163352,GBM
Gene_21,-0.0313482754001372,GBM
Gene_22,-0.2092543533886097,GBM
Gene_23,0.3834210602276385,GBM
Gene_24,0.3891869141044313,GBM
Gene_25,0.0459202875584798,GBM
Gene_26,-0.3020734420742251,GBM
Gene_27,-0.2769996271260508,GBM
Gene_28,-0.4893596981984653,GBM
Gene_29,-0.3221096476519985,GBM
Gene_30,0.0073802654921851,GBM
Gene_31,0.2377662869996922,GBM
Gene_32,-0.0665059520264915,GBM
Gene_33,-0.3207119371802817,GBM
Gene_34,-0.0257544601892307,GBM
Gene_35,-0.0562230348230994,GBM
Gene_36,0.1858665180718095,GBM
Gene_37,0.0277910167228546,GBM
Gene_38,-0.4548481553623228,GBM
Gene_39,0.3532141194273068,GBM
Gene_40,0.1936671755472215,GBM
Gene_41,0.1155524205140923,GBM
Gene_42,-0.4547469035229252,GBM
Gene_43,-0.3803268476733407,GBM
Gene_44,-0.2390102415966377,GBM
Gene_45,-0.2679713201840862,GBM
Gene_46,0.3237925330162048,GBM
Gene_47,-0.2586543957219569,GBM
Gene_48,-0.4543713671178658,GBM
Gene_49,-0.5822925617971128,GBM
Gene_50,-0.1594430778882257,GBM
Gene_51,-0.1770153607582983,GBM
Gene_52,0.2647589820554606,GBM
Gene_53,-0.0322835603680622,GBM
Gene_54,-0.5824960981819339,GBM
Gene_55,-0.0196812001937211,GBM
Gene_56,-0.0358653068297055,GBM
Gene_57,-0.1054311283435175,GBM
Gene_58,0.2121395276970912,GBM
Gene_59,-0.1256519324068718,GBM
Gene_60,-0.5497636915706902,GBM
Gene_61,-0.5820231673556266,GBM
Gene_62,0.3911360520822545,GBM
Gene_63,-0.3350250898798496,GBM
Gene_64,0.1456978651103948,GBM
Gene_65,0.4679316489299209,GBM
Gene_66,-0.3460637610138274,GBM
Gene_67,-0.0414278143521699,GBM
Gene_68,0.3800118888604817,GBM
Gene_69,-0.2568111694982165,GBM
Gene_70,0.3781562151909138,GBM
Gene_71,0.1179988270023917,GBM
Gene_72,0.2105070982139431,GBM
Gene_73,-0.1832461159237361,GBM
Gene_74,0.2575770253120331,GBM
Gene_75,-0.3100138367674488,GBM
Gene_76,-0.6055169893829601,GBM
Gene_77,-0.5550924235810977,GBM
Gene_78,0.1546636742937182,GBM
Gene_79,0.2833797193571245,GBM
Gene_80,-0.0183331557505046,GBM
Gene_81,-0.0726414410027849,GBM
Gene_82,0.1586462688574982,GBM
Gene_83,0.1360301644549558,GBM
Gene_84,-0.5122649508854642,GBM
Gene_85,2.292560609297775e-05,GBM
Gene_86,0.4210222818539315,GBM
Gene_87,-0.2709129704565048,GBM
Gene_88,0.2283185338823139,GBM
Gene_89,0.1037072322206116,GBM
Gene_90,-0.3367370842082872,GBM
Gene_91,-0.0046889790523613,GBM
Gene_92,0.2777914290104892,GBM
Gene_93,0.0728109476224927,GBM
Gene_94,-0.1307033893492717,GBM
Gene_95,-0.0984774244369078,GBM
Gene_96,0.0491543171204775,GBM
Gene_97,-0.2645322948656661,GBM
Gene_98,-0.1002410709334939,GBM
Gene_99,-0.1444549318708095,GBM
Gene_100,-0.2093579575998437,GBM
Gene_101,-0.4370592411755642,GBM
Gene_102,0.0266219986522388,GBM
Gene_103,-0.0825798847367122,GBM
Gene_104,-0.1078074632298117,GBM
Gene_105,-0.0544394070184994,GBM
Gene_106,0.0101310453731816,GBM
Gene_107,-0.4933713599653894,GBM
Gene_108,0.4345302804406261,GBM
Gene_109,-0.4213910777780683,GBM
Gene_110,0.1105881145936659,GBM
Gene_111,-0.0481754069414279,GBM
Gene_112,-0.0890194000797469,GBM
Gene_113,0.2447409263553134,GBM
Gene_114,-0.4045816669391009,GBM
Gene_115,-0.1347565682344552,GBM
Gene_116,0.0298459630179081,GBM
Gene_117,0.2378651105833058,GBM
Gene_118,0.1578821830043125,GBM
Gene_119,-0.1143687672585513,GBM
Gene_120,-0.0967958719989461,GBM
Gene_121,0.0178756674789013,GBM
Gene_122,0.1498495962425325,GBM
Gene_123,-0.3573535716451927,GBM
Gene_124,0.0249126282178819,GBM
Gene_125,0.3448418394550754,GBM
Gene_126,-0.1690104433713804,GBM
Gene_127,-0.1176776591364722,GBM
Gene_128,-0.4369190433957007,GBM
Gene_129,-0.0128282268906723,GBM
Gene_130,0.045422992806661,GBM
Gene_131,0.0128627711756886,GBM
Gene_132,-0.0144480970819071,GBM
Gene_133,-0.02754672486819,GBM
Gene_134,0.0122823770361304,GBM
Gene_135,0.0528257425247005,GBM
Gene_136,-0.1965906727161056,GBM
Gene_137,0.1842787264204074,GBM
Gene_138,-0.0290332372631054,GBM
Gene_139,0.0505435027869527,GBM
Gene_140,0.4460889191616896,GBM
Gene_141,0.0514524406165938,GBM
Gene_142,-0.5134385493219077,GBM
Gene_143,-0.5267954059969989,GBM
Gene_144,0.0386386243983627,GBM
Gene_145,0.4249944626440716,GBM
Gene_146,-0.2199313341113506,GBM
Gene_147,-0.1072951220840009,GBM
Gene_148,0.1096776581031039,GBM
Gene_149,0.1398175924624821,GBM
Gene_150,-0.2980619286941576,GBM
Gene_151,0.4078171822897274,GBM
Gene_152,-0.3380101962073661,GBM
Gene_153,-0.0427922027116733,GBM
Gene_154,-0.2559700930980573,GBM
Gene_155,-0.1284336698196003,GBM
Gene_156,0.1857776061386105,GBM
Gene_157,-0.1245827215474215,GBM
Gene_0,0.1508870442783748,BRCA
Gene_1,0.1394253140865803,BRCA
Gene_2,-0.2432704118503703,BRCA
Gene_3,0.0270830547259754,BRCA
Gene_4,-0.2327805666356213,BRCA
Gene_5,-0.3574118989760338,BRCA
Gene_6,-0.1542183576437389,BRCA
Gene_7,-0.0395592114650253,BRCA
Gene_8,0.1456907035529384,BRCA
Gene_9,-0.1557538712418516,BRCA
Gene_10,-0.0298068125236828,BRCA
Gene_11,0.0240783382277542,BRCA
Gene_12,-0.0574751554327161,BRCA
Gene_13,-0.0612157799790951,BRCA
Gene_14,-0.2728763588020016,BRCA
Gene_15,-0.2195829832848869,BRCA
Gene_16,-0.3292504608807336,BRCA
Gene_17,-0.3859299771629981,BRCA
Gene_18,0.0594320514711436,BRCA
Gene_19,-0.2761045697651645,BRCA
Gene_20,-0.0528107319606304,BRCA
Gene_21,-0.0956736605761206,BRCA
Gene_22,-0.3493478317216412,BRCA
Gene_23,0.0774389485041083,BRCA
Gene_24,0.1538078835852019,BRCA
Gene_25,-0.3279904030970867,BRCA
Gene_26,-0.2842982243403469,BRCA
Gene_27,-0.4425854682886215,BRCA
Gene_28,-0.5767428937631808,BRCA
Gene_29,-0.331812268463405,BRCA
Gene_30,0.0562416736758341,BRCA
Gene_31,0.1038823989327247,BRCA
Gene_32,-0.0858237666311197,BRCA
Gene_33,-0.2586213432512967,BRCA
Gene_34,-0.0429760377560611,BRCA
Gene_35,-0.0413542547049168,BRCA
Gene_36,0.1951439838623746,BRCA
Gene_37,-0.0082743057478571,BRCA
Gene_38,0.0151048334114237,BRCA
Gene_39,0.0836674750727133,BRCA
Gene_40,0.1086796301997456,BRCA
Gene_41,0.1187500796765324,BRCA
Gene_42,-0.3598935636723275,BRCA
Gene_43,-0.1375161040271456,BRCA
Gene_44,-0.1464586315834668,BRCA
Gene_45,0.0337037308517731,BRCA
Gene_46,0.271080145055315,BRCA
Gene_47,-0.2950694008001911,BRCA
Gene_48,-0.012142484436094,BRCA
Gene_49,-0.0238642859554285,BRCA
Gene_50,-0.2438005307378951,BRCA
Gene_51,-0.0917659226311487,BRCA
Gene_52,-0.1823762835827932,BRCA
Gene_53,0.1347912446405459,BRCA
Gene_54,-0.4990971983869685,BRCA
Gene_55,0.2037218326169235,BRCA
Gene_56,-0.2341993253872175,BRCA
Gene_57,0.1665735118991696,BRCA
Gene_58,0.0524156281608989,BRCA
Gene_59,-0.2990705959817362,BRCA
Gene_60,-0.2421262855317227,BRCA
Gene_61,-0.54968482735905,BRCA
Gene_62,0.1548563430824473,BRCA
Gene_63,-0.1091392088714658,BRCA
Gene_64,0.0237832003449037,BRCA
Gene_65,-0.0238991296480957,BRCA
Gene_66,-0.0975880169090051,BRCA
Gene_67,-0.1154313642924542,BRCA
Gene_68,0.025632163997419,BRCA
Gene_69,-0.3160023817957232,BRCA
Gene_70,0.0664006512098782,BRCA
Gene_71,-0.0254781431987802,BRCA
Gene_72,0.0507751658390174,BRCA
Gene_73,0.0597649187155188,BRCA
Gene_74,0.2590199749054702,BRCA
Gene_75,-0.3502869013887752,BRCA
Gene_76,-0.069604584036971,BRCA
Gene_77,-0.1519060179023038,BRCA
Gene_78,0.1300088103238614,BRCA
Gene_79,0.1955275019898744,BRCA
Gene_80,-0.2250245543290192,BRCA
Gene_81,0.2220419796029431,BRCA
Gene_82,-0.1009368431271404,BRCA
Gene_83,0.1389267987234572,BRCA
Gene_84,-0.1876367776676906,BRCA
Gene_85,0.1297988592091759,BRCA
Gene_86,0.1491449691430152,BRCA
Gene_87,-0.191668195465942,BRCA
Gene_88,-0.00974235323849,BRCA
Gene_89,-0.0014524681192008,BRCA
Gene_90,-0.1457904443936243,BRCA
Gene_91,-0.051781936945678,BRCA
Gene_92,0.0271927241556289,BRCA
Gene_93,-0.0793104537944107,BRCA
Gene_94,0.0050283076003907,BRCA
Gene_95,-0.161795776623578,BRCA
Gene_96,0.0120263864169771,BRCA
Gene_97,-0.0356870697014888,BRCA
Gene_98,-0.0481952614358846,BRCA
Gene_99,0.1233295822943953,BRCA
Gene_100,-0.1080112316023837,BRCA
Gene_101,-0.0832143391465052,BRCA
Gene_102,-0.3065499868916718,BRCA
Gene_103,0.1074607912395342,BRCA
Gene_104,0.0880256463164332,BRCA
Gene_105,-0.1960754546933645,BRCA
Gene_106,-0.1117296663480048,BRCA
Gene_107,-0.3146216064370888,BRCA
Gene_108,-0.0459862217476691,BRCA
Gene_109,-0.1890950075957155,BRCA
Gene_110,0.1651028892123978,BRCA
Gene_111,0.03402770050226,BRCA
Gene_112,-0.1071980412655822,BRCA
Gene_113,-0.1199984686519009,BRCA
Gene_114,-0.0691807895222495,BRCA
Gene_115,-0.0219823887292023,BRCA
Gene_116,-0.1130063888156118,BRCA
Gene_117,0.1696923436389311,BRCA
Gene_118,0.0857215757595248,BRCA
Gene_119,-0.1810234805410062,BRCA
Gene_120,0.0787088803089899,BRCA
Gene_121,0.1772421225251091,BRCA
Gene_122,-0.0713948548533602,BRCA
Gene_123,-0.0683859998650317,BRCA
Gene_124,-0.0402697607617836,BRCA
Gene_125,0.1826089808983799,BRCA
Gene_126,0.0193323215283285,BRCA
Gene_127,-0.0158814560922913,BRCA
Gene_128,-0.5164828354471536,BRCA
Gene_129,-0.4359211623531574,BRCA
Gene_130,-0.1490237652367403,BRCA
Gene_131,-0.3408952074133687,BRCA
Gene_132,-0.0140518895958884,BRCA
Gene_133,-0.1921273252848361,BRCA
Gene_134,-0.0660347256807248,BRCA
Gene_135,0.1965796065247789,BRCA
Gene_136,0.0380266444969405,BRCA
Gene_137,0.0107417014764907,BRCA
Gene_138,0.099169188683252,BRCA
Gene_139,0.1309462740628737,BRCA
Gene_140,0.1336653117169538,BRCA
Gene_141,0.0843986928687374,BRCA
Gene_142,-0.5259856492038532,BRCA
Gene_143,-0.4183654711884811,BRCA
Gene_144,0.0503908476321003,BRCA
Gene_145,0.1255078580542265,BRCA
Gene_146,-0.4604967759600898,BRCA
Gene_147,-0.1705587652125157,BRCA
Gene_148,0.1046205200810558,BRCA
Gene_149,0.1527904480483596,BRCA
Gene_150,-0.0139636110192932,BRCA
Gene_151,0.1420127436012866,BRCA
Gene_152,0.1228100907183201,BRCA
Gene_153,-0.0128757660771793,BRCA
Gene_154,-0.0971433311914975,BRCA
Gene_155,-0.0266799561093898,BRCA
Gene_156,0.0833305209528949,BRCA
Gene_157,0.116614899341649,BRCA
Gene_0,0.1779222498820665,ESCA
Gene_1,0.1626047204275675,ESCA
Gene_2,-0.0174182580346451,ESCA
Gene_3,-0.0021353210044539,ESCA
Gene_4,-0.3961935750814031,ESCA
Gene_5,-0.3602663191565184,ESCA
Gene_6,-0.2607135261980327,ESCA
Gene_7,0.0233602757858043,ESCA
Gene_8,0.1232471868291216,ESCA
Gene_9,-0.1194268730677754,ESCA
Gene_10,0.2370081887926576,ESCA
Gene_11,-0.2212705547242955,ESCA
Gene_12,-0.0435485244001245,ESCA
Gene_13,-0.0006139471759205,ESCA
Gene_14,-0.0597772127248629,ESCA
Gene_15,0.0683640009851299,ESCA
Gene_16,0.0916392807258794,ESCA
Gene_17,-0.3788971273697858,ESCA
Gene_18,0.1891350054153899,ESCA
Gene_19,-0.4071049757005445,ESCA
Gene_20,0.0395734935485772,ESCA
Gene_21,-0.2323732607204776,ESCA
Gene_22,-0.3735115090672647,ESCA
Gene_23,0.1861135707584864,ESCA
Gene_24,0.1062597450121881,ESCA
Gene_25,-0.4040116177582895,ESCA
Gene_26,-0.332129581514309,ESCA
Gene_27,-0.262951890921169,ESCA
Gene_28,-0.2565037090368264,ESCA
Gene_29,-0.2304992438661651,ESCA
Gene_30,0.1166332790182839,ESCA
Gene_31,0.1553162558905727,ESCA
Gene_32,-0.2404419697500682,ESCA
Gene_33,-0.2578962026896421,ESCA
Gene_34,-0.2264506420625931,ESCA
Gene_35,-0.0343610637004714,ESCA
Gene_36,0.1071848755972503,ESCA
Gene_37,-0.0422834588909904,ESCA
Gene_38,-0.0101677076976298,ESCA
Gene_39,0.1736297610651824,ESCA
Gene_40,-0.0472657636668125,ESCA
Gene_41,0.0505775337837094,ESCA
Gene_42,-0.4257374045848836,ESCA
Gene_43,-0.2668248384901511,ESCA
Gene_44,-0.0083533124331787,ESCA
Gene_45,-0.1849425706903762,ESCA
Gene_46,0.1788332179415039,ESCA
Gene_47,0.0420014050061016,ESCA
Gene_48,0.0438565410650804,ESCA
Gene_49,-0.3585744860227031,ESCA
Gene_50,0.0619545905360684,ESCA
Gene_51,0.0087561584262745,ESCA
Gene_52,0.084069788538107,ESCA
Gene_53,0.0420782085796784,ESCA
Gene_54,-0.4297586377696136,ESCA
Gene_55,0.2891390909662383,ESCA
Gene_56,0.0792367246733317,ESCA
Gene_57,-0.2042006355817286,ESCA
Gene_58,0.0419365287377011,ESCA
Gene_59,-0.0786870053130164,ESCA
Gene_60,-0.1292408558606815,ESCA
Gene_61,-0.4441149644260635,ESCA
Gene_62,0.1880323305784371,ESCA
Gene_63,-0.3070803956666472,ESCA
Gene_64,0.0483503030909046,ESCA
Gene_65,0.2180248766730215,ESCA
Gene_66,-0.1613203758254672,ESCA
Gene_67,0.0782584230416898,ESCA
Gene_68,0.2009995671378584,ESCA
Gene_69,-0.2055706239947823,ESCA
Gene_70,0.1015013848881906,ESCA
Gene_71,0.0175708333047817,ESCA
Gene_72,0.2899490448702079,ESCA
Gene_73,-0.0132005259636532,ESCA
Gene_74,-0.0762317063136675,ESCA
Gene_75,-0.4266489126134218,ESCA
Gene_76,0.0804805128963508,ESCA
Gene_77,-0.2147963443131786,ESCA
Gene_78,0.1227865602086502,ESCA
Gene_79,0.2663662898428314,ESCA
Gene_80,-0.1265177786672758,ESCA
Gene_81,-0.1360346028495076,ESCA
Gene_82,0.1841689684715543,ESCA
Gene_83,0.2269792384145366,ESCA
Gene_84,-0.1445083880220601,ESCA
Gene_85,-0.0584941071819276,ESCA
Gene_86,0.1302846150624203,ESCA
Gene_87,-0.202993988593604,ESCA
Gene_88,-0.0409932318048561,ESCA
Gene_89,-0.2875481186975393,ESCA
Gene_90,-0.2014573089877584,ESCA
Gene_91,-0.0640349813842299,ESCA
Gene_92,0.222001427057211,ESCA
Gene_93,-0.2101654501919747,ESCA
Gene_94,-0.1654932014057042,ESCA
Gene_95,-0.3744879027425289,ESCA
Gene_96,-0.009641386385768,ESCA
Gene_97,-0.0403184197596051,ESCA
Gene_98,-0.1621595769249086,ESCA
Gene_99,0.205431477238819,ESCA
Gene_100,-0.129584218917876,ESCA
Gene_101,-0.2321802252773417,ESCA
Gene_102,-0.3096740995217159,ESCA
Gene_103,0.203622710176068,ESCA
Gene_104,-0.2224682732267192,ESCA
Gene_105,-0.1605862112412339,ESCA
Gene_106,0.1011375958286254,ESCA
Gene_107,-0.1146202872902766,ESCA
Gene_108,0.0746218273077246,ESCA
Gene_109,-0.0523670462487631,ESCA
Gene_110,0.1030619357977171,ESCA
Gene_111,-0.0400408245405949,ESCA
Gene_112,-0.073291278857144,ESCA
Gene_113,-0.2497628524526779,ESCA
Gene_114,-0.3560383198952861,ESCA
Gene_115,0.0015877976782258,ESCA
Gene_116,-0.0786566168765006,ESCA
Gene_117,-0.0553226840938892,ESCA
Gene_118,0.0785388604194112,ESCA
Gene_119,-0.110619819947257,ESCA
Gene_120,0.0398448204480035,ESCA
Gene_121,-0.0839049020846783,ESCA
Gene_122,0.0044801171204904,ESCA
Gene_123,0.1130051537489625,ESCA
Gene_124,-0.108930946314638,ESCA
Gene_125,0.1278293117878152,ESCA
Gene_126,0.0302370632692703,ESCA
Gene_127,-0.1296063424122374,ESCA
Gene_128,-0.4343748763914849,ESCA
Gene_129,-0.2521854256802391,ESCA
Gene_130,-0.2785212762241075,ESCA
Gene_131,-0.1029059655588127,ESCA
Gene_132,-0.0606902949295394,ESCA
Gene_133,-0.1740117610664941,ESCA
Gene_134,-0.1582521356774499,ESCA
Gene_135,0.3135728859181835,ESCA
Gene_136,0.1793938320400653,ESCA
Gene_137,-0.0367186234578628,ESCA
Gene_138,-0.1014981042474122,ESCA
Gene_139,0.2067707215099344,ESCA
Gene_140,0.1444704425875324,ESCA
Gene_141,-0.0705209030901408,ESCA
Gene_142,-0.3960482426423637,ESCA
Gene_143,-0.1130494802934291,ESCA
Gene_144,0.2563270984411243,ESCA
Gene_145,0.2556710042079908,ESCA
Gene_146,-0.3167177701975285,ESCA
Gene_147,-0.2008304079459275,ESCA
Gene_148,0.1131990723470269,ESCA
Gene_149,0.1530507597009704,ESCA
Gene_150,-0.0917546733725696,ESCA
Gene_151,0.0499316252042203,ESCA
Gene_152,0.1394101285233328,ESCA
Gene_153,-0.314973924335322,ESCA
Gene_154,-0.1367318038825454,ESCA
Gene_155,0.0393122215513033,ESCA
Gene_156,-0.0307044952829533,ESCA
Gene_157,-0.2102756864572501,ESCA
Gene_0,0.1616751035815687,SKCM
Gene_1,0.0886981141689915,SKCM
Gene_2,-0.0516240028646001,SKCM
Gene_3,-0.0257014575207279,SKCM
Gene_4,-0.4603876978769215,SKCM
Gene_5,-0.4935194414667121,SKCM
Gene_6,-0.3653838352642808,SKCM
Gene_7,0.0068877052816641,SKCM
Gene_8,0.1524703977466665,SKCM
Gene_9,-0.2364777597081798,SKCM
Gene_10,-0.1142947524991047,SKCM
Gene_11,0.1215892610256943,SKCM
Gene_12,0.2135085136460207,SKCM
Gene_13,-0.0059153799320604,SKCM
Gene_14,0.0538079131014619,SKCM
Gene_15,-0.4355643288613692,SKCM
Gene_16,-0.3791010592227669,SKCM
Gene_17,-0.5647754835334831,SKCM
Gene_18,0.0990471631078978,SKCM
Gene_19,-0.6027273928063845,SKCM
Gene_20,-0.1629989506484017,SKCM
Gene_21,-0.0413956911606635,SKCM
Gene_22,-0.2857200978866677,SKCM
Gene_23,0.2082225683724731,SKCM
Gene_24,0.2350687090403607,SKCM
Gene_25,-0.2819918163950726,SKCM
Gene_26,-0.1190608692363386,SKCM
Gene_27,-0.620521739835102,SKCM
Gene_28,-0.6353457548590219,SKCM
Gene_29,-0.684249797351824,SKCM
Gene_30,-0.0140100648021821,SKCM
Gene_31,0.1006081735187172,SKCM
Gene_32,0.205144811466496,SKCM
Gene_33,0.024639107375165,SKCM
Gene_34,0.0810098753581966,SKCM
Gene_35,0.0497778847533314,SKCM
Gene_36,0.2310109242301375,SKCM
Gene_37,0.0730716488635737,SKCM
Gene_38,-0.2387823684931789,SKCM
Gene_39,0.0566587105991208,SKCM
Gene_40,-0.0063851927571559,SKCM
Gene_41,0.1677726805224403,SKCM
Gene_42,-0.7097723156015876,SKCM
Gene_43,-0.412952313465543,SKCM
Gene_44,-0.1075704552127531,SKCM
Gene_45,0.0355376942746135,SKCM
Gene_46,0.2267454323818192,SKCM
Gene_47,0.1067604520977242,SKCM
Gene_48,0.068646700443957,SKCM
Gene_49,-0.4748996013950141,SKCM
Gene_50,-0.0768807009078861,SKCM
Gene_51,-0.0005571653787854,SKCM
Gene_52,0.0381706568638665,SKCM
Gene_53,0.1418498038578614,SKCM
